isbn,id,authors,timestamp,publisher,title,cover,series,tags,languages
"978-5-8112-2447-0","246","Дитмар Эльяшевич Розенталь","2016-06-14T15:23:51+03:00","Айрис-пресс","Говорите и пишите по-русски правильно","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ditmar El'iashievich Roziental'\Govoritie i pishitie po-russki prav (246)\cover.jpg","","sci_linguistic","rus"
"","247","Дитмар Эльяшевич Розенталь","2016-06-14T15:23:51+03:00","ИК ""Комплект""","Справочник по правописанию и стилистике","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ditmar El'iashievich Roziental'\Spravochnik po pravopisaniiu i stil (247)\cover.jpg","","ref_ref, sci_linguistic","rus"
"","248","Дитмар Эльяшевич Розенталь","2016-06-14T15:23:52+03:00","Просвещение","А как лучше сказать?","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ditmar El'iashievich Roziental'\A kak luchshie skazat'_ (248)\cover.jpg","","sci_linguistic","rus"
"","249","Лев Николаевич Толстой","2016-06-22T16:09:24+03:00","","Севастопольские рассказы","T:\ports\PortableApps\Calibre Portable\Calibre Library\Liev Nikolaievich Tolstoi\Sievastopol'skiie rasskazy (249)\cover.jpg","","prose_rus_classic","rus"
"","250","Иван Сергеевич Тургенев","2016-06-22T16:09:24+03:00","","Записки охотника","","","prose_classic","rus"
"5-17-039023-8","251","Лев Николаевич Толстой","2016-06-22T16:09:24+03:00","","Война и мир. Том 4","","","prose_classic","rus"
"5-17-039023-8","252","Лев Николаевич Толстой","2016-06-22T16:09:25+03:00","","Война и мир. Том 3","","","prose_classic","rus"
"","253","Лев Николаевич Толстой","2016-06-22T16:09:25+03:00","","Война и мир. Том 2","T:\ports\PortableApps\Calibre Portable\Calibre Library\Liev Nikolaievich Tolstoi\Voina i mir. Tom 2 (253)\cover.jpg","Война и мир","prose_classic","rus"
"","254","Лев Николаевич Толстой","2016-06-22T16:09:25+03:00","","Война и мир. Том 1","T:\ports\PortableApps\Calibre Portable\Calibre Library\Liev Nikolaievich Tolstoi\Voina i mir. Tom 1 (254)\cover.jpg","Война и мир","prose_classic","rus"
"","255","Александр Николаевич Островский","2016-06-22T16:09:25+03:00","Государственное издательство Художественной литературы","Лес","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr Nikolaievich Ostrovskii\Lies (255)\cover.jpg","Собрание сочинений в 10-и томах","dramaturgy","rus"
"","256","Александр Николаевич Островский","2016-06-22T16:09:26+03:00","Государственное издательство Художественной литературы","Гроза","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr Nikolaievich Ostrovskii\Groza (256)\cover.jpg","Собрание сочинений в 10-и томах","dramaturgy","rus"
"","257","Александр Николаевич Островский","2016-06-22T16:09:26+03:00","Государственное издательство Художественной литературы","Бесприданница","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr Nikolaievich Ostrovskii\Biespridannitsa (257)\cover.jpg","Полное собрание сочинений в шестнадцати томах","dramaturgy","rus"
"","258","Николай Алексеевич Некрасов","2016-06-22T16:09:26+03:00","","Кому на Руси жить хорошо","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nikolai Alieksieievich Niekrasov\Komu na Rusi zhit' khorosho (258)\cover.jpg","","poetry","rus"
"","259","Федор Михайлович Достоевский","2016-06-22T16:09:27+03:00","«Художественная литература»","Преступление и наказание","T:\ports\PortableApps\Calibre Portable\Calibre Library\Fiedor Mikhailovich Dostoievskii\Priestuplieniie i nakazaniie (259)\cover.jpg","Библиотека Всемирной Литературы","prose_classic","rus"
"978-5-17-016131-7","260","Иван Сергеевич Тургенев","2016-06-22T16:09:27+03:00","Астрель: АСТ","Отцы и дети","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ivan Sierghieievich Turghieniev\Ottsy i dieti (260)\cover.jpg","Библиотека школьника","prose_classic","rus"
"5-17-020241-5","261","Иван Александрович Гончаров","2016-06-22T16:09:28+03:00","","Обломов","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ivan Alieksandrovich Goncharov\Oblomov (261)\cover.jpg","","prose_classic","rus"
"","262","Михаил Евграфович Салтыков-Щедрин","2016-06-22T16:09:28+03:00","","История одного города","T:\ports\PortableApps\Calibre Portable\Calibre Library\Mikhail Ievghrafovich Saltykov-Shch\Istoriia odnogho ghoroda (262)\cover.jpg","","prose_rus_classic","rus"
"","263","Иван Сергеевич Тургенев","2016-06-22T16:09:28+03:00","Дрофа","Рудин","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ivan Sierghieievich Turghieniev\Rudin (263)\cover.jpg","","prose_classic","rus"
"","264","Николай Васильевич Гоголь","2016-06-22T16:09:29+03:00","© Художественная литература","Мертвые души","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nikolai Vasil'ievich Goghol'\Miertvyie dushi (264)\cover.jpg","","prose_classic, prose_rus_classic","rus"
"","265","Александр Марков","2016-07-12T20:21:45+03:00","","Рождение сложности: Эволюционная биология сегодня","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr Markov\Rozhdieniie slozhnosti_ Evoliutsion (265)\cover.jpg","","sci_biology","rus"
"","266","Б. Н. Суслов","2016-07-12T20:22:19+03:00","Военное издательство министерства вооружённых сил Союза ССР","Звук и слух","T:\ports\PortableApps\Calibre Portable\Calibre Library\B. N. Suslov\Zvuk i slukh (266)\cover.jpg","Научно-популярная библиотека солдата и матроса","sci_phys","rus"
"978-5-17-061456-1","268","Джаред Даймонд","2016-08-15T13:46:31+03:00","Издательская группа АСТ","Ружья, микробы и сталь. Судьбы человеческих обществ.","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzharied Daimond\Ruzh'ia, mikroby i stal'. Sud'by ch (268)\cover.jpg","","sci_history, sci_culture","rus"
"","270","Литературный проект Этногенез","2016-09-17T15:41:43+03:00","","Этно-путеводитель","T:\ports\PortableApps\Calibre Portable\Calibre Library\Litieraturnyi proiekt Etnoghieniez\Etno-putievoditiel' (270)\cover.jpg","Этногенез","ref_guide","rus"
"","271","Уильям Шекспир","2016-09-21T01:29:34+03:00","«Искусство»","Сон в летнюю ночь","","","dramaturgy","rus"
"","274","Льюис Кэролл","2016-10-19T18:39:53+03:00","Государственное издательство детской литературы министерства просвещения РСФСР","Алиса в стране чудес","T:\ports\PortableApps\Calibre Portable\Calibre Library\L'iuis Keroll\Alisa v stranie chudies (274)\cover.jpg","","child_tale","rus"
"","275","Льюис Кэрролл","2016-10-19T18:39:53+03:00","","Алиса в Зазеркалье (с Цветными Иллюстрациями)","T:\ports\PortableApps\Calibre Portable\Calibre Library\L'iuis Kerroll\Alisa v Zazierkal'ie (s Tsvietnymi (275)\cover.jpg","","child_tale","rus"
"978-5-699-61254-3","276","Дин Рэй Кунц","2016-11-06T20:00:42+03:00","Эксмо","Интерлюдия Томаса","T:\ports\PortableApps\Calibre Portable\Calibre Library\Din Rei Kunts\Intierliudiia Tomasa (276)\cover.jpg","Странный Томас","thriller","rus"
"978-5-699-32395-1","277","Дин Рэй Кунц","2016-11-06T20:00:42+03:00","Эксмо","Ночь Томаса","T:\ports\PortableApps\Calibre Portable\Calibre Library\Din Rei Kunts\Noch' Tomasa (277)\cover.jpg","Странный Томас","thriller","rus"
"978-5-699-63863-5","278","Дин Рэй Кунц","2016-11-06T20:00:42+03:00","Эксмо","Брат Томас","T:\ports\PortableApps\Calibre Portable\Calibre Library\Din Rei Kunts\Brat Tomas (278)\cover.jpg","Странный Томас","thriller","rus"
"978-5-699-62978-7","279","Дин Рэй Кунц","2016-11-06T20:00:43+03:00","Эксмо","Казино смерти","T:\ports\PortableApps\Calibre Portable\Calibre Library\Din Rei Kunts\Kazino smierti (279)\cover.jpg","Странный Томас","thriller","rus"
"978-5-699-68102-0","280","Дин Рэй Кунц","2016-11-06T20:00:43+03:00","Эксмо","Судьба Томаса, или Наперегонки со смертью","T:\ports\PortableApps\Calibre Portable\Calibre Library\Din Rei Kunts\Sud'ba Tomasa, ili Napierieghonki s (280)\cover.jpg","Странный Томас","thriller","rus"
"978-5-699-62221-4","281","Дин Рэй Кунц","2016-11-06T20:00:43+03:00","Эксмо","Странный Томас","T:\ports\PortableApps\Calibre Portable\Calibre Library\Din Rei Kunts\Strannyi Tomas (281)\cover.jpg","Странный Томас","thriller","rus"
"978-5-699-60013-7","282","Дин Рэй Кунц","2016-11-06T20:00:43+03:00","Эксмо","Апокалипсис Томаса","T:\ports\PortableApps\Calibre Portable\Calibre Library\Din Rei Kunts\Apokalipsis Tomasa (282)\cover.jpg","Странный Томас","thriller","rus"
"","283","Дин Рэй Кунц","2016-11-06T20:01:13+03:00","","Интерлюдия Томаса","T:\ports\PortableApps\Calibre Portable\Calibre Library\Din Rei Kunts\Intierliudiia Tomasa (283)\cover.jpg","Странный Томас","thriller","rus"
"978-5-91878-115-9","284","Энн Леки","2016-11-06T21:16:36+03:00","Фантастика Книжный Клуб","Слуги правосудия","T:\ports\PortableApps\Calibre Portable\Calibre Library\Enn Lieki\Slughi pravosudiia (284)\cover.jpg","Science Fiction Club","sf_action","rus"
"","285","Бертольд Брехт","2016-11-10T18:28:52+03:00","","Барабаны в ночи","T:\ports\PortableApps\Calibre Portable\Calibre Library\Biertol'd Briekht\Barabany v nochi (285)\cover.jpg","","dramaturgy","rus"
"","286","Михаил Юрьевич Лермонтов","2016-11-12T03:44:31+03:00","","Кавказский пленник","T:\ports\PortableApps\Calibre Portable\Calibre Library\Mikhail Iur'ievich Liermontov\Kavkazskii pliennik (286)\cover.jpg","Поэмы","poetry","rus"
"","287","Александр Сергеевич Пушкин","2016-11-12T03:44:43+03:00","Художественная литература","Кавказский пленник","","Поэмы","poetry","rus"
"","288","Лев Николаевич Толстой","2016-11-12T03:44:43+03:00","","Кавказский пленник","","","prose_rus_classic","rus"
"","290","Чарльз Диккенс","2016-11-25T18:06:46+03:00","","Рождественские повести","","","prose","rus"
"","291","Чарльз Диккенс","2016-11-25T18:08:31+03:00","","Рождественская песнь в прозе","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Rozhdiestvienskaia piesn' v prozie (291)\cover.jpg","","prose_classic","rus"
"978-5-17-094116-2","292","Льюис Уоллес","2016-12-11T13:49:30+03:00","АСТ","Бен-Гур","T:\ports\PortableApps\Calibre Portable\Calibre Library\L'iuis Uollies\Bien-Gur (292)\cover.jpg","Зарубежная классика","foreign_prose, literature_19, prose_history","rus"
"","293","Джон Беньян","2016-12-11T13:53:57+03:00","Санкт-Петербург Издательское товарищество Радуга. б.г. (1890) 380с.","Путешествие пилигрима в Небесную страну","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhon Bien'ian\Putieshiestviie pilighrima v Niebie (293)\cover.jpg","","antique_european, religion","rus"
"978-5-699-53775-4","294","Генри Уодсуорт Лонгфелло","2016-12-11T15:37:44+03:00","Эксмо","Песнь о Гайавате","T:\ports\PortableApps\Calibre Portable\Calibre Library\Gienri Uodsuort Longhfiello\Piesn' o Gaiavatie (294)\cover.jpg","Классика в школе","literature_19, foreign_prose, foreign_poetry, poetry","rus"
"","295","Валентин Дмитриевич Иванов","2016-12-19T08:55:49+03:00","Трудрезервиздат","Энергия подвластна нам","T:\ports\PortableApps\Calibre Portable\Calibre Library\Valientin Dmitriievich Ivanov\Enierghiia podvlastna nam (295)\cover.jpg","","sf","rus"
"","296","Федор Михайлович Достоевский","2016-12-28T16:27:32+03:00","Художественная литература","Село Степанчиково и его обитатели","T:\ports\PortableApps\Calibre Portable\Calibre Library\Fiedor Mikhailovich Dostoievskii\Sielo Stiepanchikovo i iegho obitat (296)\cover.jpg","","romance","rus"
"5-91181-434-","301","Алексей Иванов","2017-01-10T21:17:44+03:00","","Блуда И МУДО","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksiei Ivanov\Bluda I MUDO (301)\cover.jpg","","prose_contemporary","rus"
"978-5-271-45385-4","302","Евгений Германович Водолазкин","2017-01-10T21:17:45+03:00","Астрель","Лавр","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ievghienii Giermanovich Vodolazkin\Lavr (302)\cover.jpg","","russian_contemporary, prose_history","rus"
"978-5-699-13907-1","303","Алексей Константинович Толстой","2017-01-10T21:17:56+03:00","Эксмо","Семья вурдалака","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksiei Konstantinovich Tolstoi\Siem'ia vurdalaka (303)\cover.jpg","","prose_rus_classic","rus"
"978-5-699-13907-1","304","Алексей Константинович Толстой","2017-01-10T21:17:57+03:00","Эксмо","Упырь","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksiei Konstantinovich Tolstoi\Upyr' (304)\cover.jpg","","prose_rus_classic","rus"
"","305","Алексей Толстой","2017-01-10T21:17:58+03:00","","Встреча через триста лет","","","prose_rus_classic","rus"
"978-5-17-079124-8","307","Алексей Викторович Иванов","2017-01-10T21:20:28+03:00","АСТ","Сердце Пармы","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksiei Viktorovich Ivanov\Sierdtsie Parmy (307)\cover.jpg","","adv_history, prose_history","rus"
"","308","Артур Хейли","2017-01-22T17:20:21+03:00","","Детектив","T:\ports\PortableApps\Calibre Portable\Calibre Library\Artur Khieili\Dietiektiv (308)\cover.jpg","","literature_world","rus"
"","309","Артур Хейли","2017-01-22T17:20:21+03:00","","Менялы","T:\ports\PortableApps\Calibre Portable\Calibre Library\Artur Khieili\Mienialy (309)\cover.jpg","","literature_drama","rus"
"","310","Артур Хейли","2017-01-22T17:20:22+03:00","","На высотах твоих","T:\ports\PortableApps\Calibre Portable\Calibre Library\Artur Khieili\Na vysotakh tvoikh (310)\cover.jpg","","literature_world","rus"
"","311","Артур Хейли","2017-01-22T17:20:22+03:00","","Перегрузка","T:\ports\PortableApps\Calibre Portable\Calibre Library\Artur Khieili\Pierieghruzka (311)\cover.jpg","","literature_world","rus"
"","312","Артур Хейли","2017-01-22T17:20:22+03:00","","Сильнодействующее лекарство","T:\ports\PortableApps\Calibre Portable\Calibre Library\Artur Khieili\Sil'nodieistvuiushchieie liekarstvo (312)\cover.jpg","","literature_world","rus"
"5-87832-009-6","313","Артур Хейли","2017-01-22T17:20:22+03:00","","Взлетно-посадочная полоса ноль-восемь","","","prose_contemporary","rus"
"","314","Артур Хейли","2017-01-22T17:20:22+03:00","","Вечерние новости","T:\ports\PortableApps\Calibre Portable\Calibre Library\Artur Khieili\Viechierniie novosti (314)\cover.jpg","","literature_world","rus"
"","315","Джон Стейнбек","2017-01-31T23:36:46+03:00","""Правда""","О мышах и людях","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhon Stieinbiek\O myshakh i liudiakh (315)\cover.jpg","Собрание сочинений","prose_classic","rus"
"5-93196-860-1","316","Антон Павлович Чехов","2017-02-24T01:44:04+03:00","НЦ ЭНАС","Каштанка","T:\ports\PortableApps\Calibre Portable\Calibre Library\Anton Pavlovich Chiekhov\Kashtanka (316)\cover.jpg","Любимые книги детства","prose","rus"
"","317","Антуан де Сент Экзюпери","2017-02-24T01:44:07+03:00","","Маленький Принц","T:\ports\PortableApps\Calibre Portable\Calibre Library\Antuan die Sient Ekziupieri\Malien'kii Prints (317)\cover.jpg","","child_prose","rus"
"","319","<0414><0430><0432><044B><0434><043E><0432><0430>","2017-02-26T13:09:04+03:00","","00639 sv-7 5396917-000-01 Rus","T:\ports\PortableApps\Calibre Portable\Calibre Library\_0414__0430__0432__044B__0434__043E\00639 sv-7 5396917-000-01 Rus (319)\cover.jpg","","",""
"","320","Милослав Стингл","2017-02-26T13:09:40+03:00","","Индейцы без томагавков","","","prose_history","rus"
"978-5-446-71088-1","321","Стивен Винсент Бене","2017-02-26T13:09:44+03:00","ФТМ","Якоб и индейцы","T:\ports\PortableApps\Calibre Portable\Calibre Library\Stivien Vinsient Bienie\Iakob i indieitsy (321)\cover.jpg","","literature_20, foreign_prose, short_story","rus"
"978-5-98695-024-2","322","Фоссум Карин","2017-02-28T00:49:08+03:00","Издательство Ольги Морозовой","Не оглядывайся!","T:\ports\PortableApps\Calibre Portable\Calibre Library\Fossum Karin\Nie oghliadyvaisia! (322)\cover.jpg","","thriller","rus"
"","323","Пер Валё & Май Шёвалль","2017-02-28T00:49:08+03:00","","Террористы","","","det_police","rus"
"","324","Пер Вале","2017-02-28T00:49:08+03:00","","Розанна","","","detective","rus"
"978-5-389-04013-7","325","Хеннинг Манкелль","2017-02-28T00:49:09+03:00","Иностранка","Убийца без лица","T:\ports\PortableApps\Calibre Portable\Calibre Library\Khienningh Mankiell'\Ubiitsa biez litsa (325)\cover.jpg","Курт Валландер","det_police","rus"
"978-5-389-02554-7","326","Ю Несбё","2017-02-28T00:49:09+03:00","Иностранка, Азбука-Аттикус","Пентаграмма","T:\ports\PortableApps\Calibre Portable\Calibre Library\Iu Niesbio\Pientaghramma (326)\cover.jpg","Инспектор Харри Холе","foreign_detective, thriller","rus"
"978-5-389-02594-3","327","Ю Несбё","2017-02-28T00:49:09+03:00","Иностранка, Азбука-Аттикус","Снеговик","T:\ports\PortableApps\Calibre Portable\Calibre Library\Iu Niesbio\Snieghovik (327)\cover.jpg","Инспектор Харри Холе","foreign_detective, thriller","rus"
"","328","kseniya.vinogradova","2017-02-28T00:49:18+03:00","","Бугров В.Е., Виноградова К.А. - Оптоэлектроника светодиодов","T:\ports\PortableApps\Calibre Portable\Calibre Library\kseniya.vinogradova\Bughrov V.Ie., Vinoghradova K.A. - (328)\cover.jpg","","",""
"","373","Рэй Дуглас Брэдбери","2017-03-06T19:21:15+03:00","","Темный карнавал","T:\ports\PortableApps\Calibre Portable\Calibre Library\Rei Dughlas Bredbieri\Tiemnyi karnaval (373)\cover.jpg","Сборники рассказов Рэя Брэдбери","sf","rus"
"","379","2015","2017-03-07T04:47:32+03:00","","Выпуск № 07 - Архимед. Закон Архимеда (Наука. Величайшие теории)","T:\ports\PortableApps\Calibre Portable\Calibre Library\2015\Vypusk No 07 - Arkhimied. Zakon Ark (379)\cover.jpg","","",""
"","380","2015","2017-03-07T04:47:33+03:00","","Выпуск № 19 - Фарадей. Электромагнитная индукция (Наука. Величайшие теории)","T:\ports\PortableApps\Calibre Portable\Calibre Library\2015\Vypusk No 19 - Faradiei. Eliektroma (380)\cover.jpg","","",""
"","381","2015","2017-03-07T04:47:33+03:00","","Выпуск № 37 - Ампер. Классическая электродинамика (Наука. Величайшие теории)","T:\ports\PortableApps\Calibre Portable\Calibre Library\2015\Vypusk No 37 - Ampier. Klassichiesk (381)\cover.jpg","","",""
"5-7155-0745-6","382","Александр Романович Лурия","2017-03-15T09:59:42+03:00","Педагогика-Пресс","Романтические эссе","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr Romanovich Luriia\Romantichieskiie essie (382)\cover.jpg","","sci_psychology","rus"
"","384","Михаил Афанасиевич Булгаков","2017-04-06T11:00:50+03:00","","Мастер и Маргарита","","","literature_classics","rus"
"","385","Николай Гаврилович Чернышевский","2017-04-18T23:03:55+03:00","","Что делать","","","prose_rus_classic","rus"
"","386","Неизвестный","2017-05-16T17:27:06+03:00","","Карлос Портер. Невиновные в Нюрнберге","","","",""
"5-352-01447-9","387","Олдос Хаксли","2017-05-16T17:32:26+03:00","Азбука-классика","О дивный новый мир","T:\ports\PortableApps\Calibre Portable\Calibre Library\Oldos Khaksli\O divnyi novyi mir (387)\cover.jpg","","sf_history, sf","rus"
"","389","Win2000","2017-05-16T17:59:25+03:00","Europe","Unknown","","","antique","eng"
"83-223-2190-2","390","Мария Лемнис & Генрих Витри","2017-06-14T00:21:37+03:00","Интерпресс","В старопольской кухне и за польским столом","T:\ports\PortableApps\Calibre Portable\Calibre Library\Mariia Liemnis\V staropol'skoi kukhnie i za pol'sk (390)\cover.jpg","","home_cooking","rus"
"","391","Джон Эрнст Стейнбек","2017-06-17T04:41:04+03:00","Ураджай","Гроздья гнева","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhon Ernst Stieinbiek\Grozd'ia ghnieva (391)\cover.jpg","","prose_classic","rus"
"","392","Перси Фосетт","2017-07-14T15:53:48+03:00","Мысль","Неоконченное путешествие","T:\ports\PortableApps\Calibre Portable\Calibre Library\Piersi Fosiett\Nieokonchiennoie putieshiestviie (392)\cover.jpg","","adv_geo","rus"
"978-5-17-100731-7","393","Ростислав Александрович Марченко","2017-07-14T15:55:09+03:00","Издательский дом «Ленинград»","Гадюкинский мост","T:\ports\PortableApps\Calibre Portable\Calibre Library\Rostislav Alieksandrovich Marchienk\Gadiukinskii most (393)\cover.jpg","Военная фантастика","sf_action, sf_history","rus"
"978-5-17-043052-9","394","Федор Михайлович Достоевский","2017-09-26T12:17:48+03:00","АСТ, АСТ Москва, Хранитель, Харвест","Братья Карамазовы","T:\ports\PortableApps\Calibre Portable\Calibre Library\Fiedor Mikhailovich Dostoievskii\Brat'ia Karamazovy (394)\cover.jpg","Кинороман","prose_rus_classic, prose_classic","rus"
"978-5-699-78106-5","395","Дэн Симмонс","2017-10-01T14:04:53+03:00","Эксмо","Мерзость","T:\ports\PortableApps\Calibre Portable\Calibre Library\Den Simmons\Mierzost' (395)\cover.jpg","Книга-загадка, книга-бестселлер","thriller","rus"
"","396","Павел Васильевич Крусанов","2017-10-04T13:41:52+03:00","","Американская дырка","T:\ports\PortableApps\Calibre Portable\Calibre Library\Paviel Vasil'ievich Krusanov\Amierikanskaia dyrka (396)\cover.jpg","","prose_contemporary","rus"
"978-5-04-089394-2","397","Виктор Пелевин","2017-10-04T13:42:02+03:00","Эксмо","iPhuck 10","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Pielievin\iPhuck 10 (397)\cover.jpg","","sf_social","rus"
"5-7001-0012-6","399","Филип Кинред Дик","2017-10-19T00:24:16+03:00","Центрполиграф","Мечтают ли андроиды об электроовцах?","T:\ports\PortableApps\Calibre Portable\Calibre Library\Filip Kinried Dik\Miechtaiut li androidy ob eliektroo (399)\cover.jpg","Осирис","sf","rus"
"","400","Николай Михайлович Карамзин","2017-11-15T18:36:11+03:00","","Бедная Лиза","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nikolai Mikhailovich Karamzin\Biednaia Liza (400)\cover.jpg","","prose_rus_classic","rus"
"","401","Уильям Шекспир","2018-01-27T20:17:42+03:00","","Буря","","","dramaturgy","rus"
"","402","Уильям Шекспир","2018-01-27T20:18:32+03:00","Искусство","Отелло","","","dramaturgy","rus"
"","403","Уильям Шекспир","2018-01-27T20:18:36+03:00","","Отелло, венецианский мавр","","","prose","rus"
"5-86218-050-8","404","Мэтью Грегори Льюис","2018-01-27T22:38:33+03:00","Ладомир","Монах","T:\ports\PortableApps\Calibre Portable\Calibre Library\Met'iu Grieghori L'iuis\Monakh (404)\cover.jpg","","sf_horror","rus"
"","405","Ричард Бринсли Шеридан","2018-01-28T15:35:26+03:00","","Школа злословия","","","prose","rus"
"","407","Неизвестный","2018-02-08T15:51:34+03:00","","raval-s.-decentralizovannye-prilozheniya.-texnologiya-blockchain-v-dejstvii-2017","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nieizviestnyi\raval-s.-decentralizovannye-prilozh (407)\cover.jpg","","",""
"978-5-389-05394-6","410","Джоан Кэтлин Роулинг","2018-02-13T21:33:13+03:00","Иностранка, Азбука-Аттикус","Случайная вакансия","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhoan Ketlin Roulingh\Sluchainaia vakansiia (410)\cover.jpg","","prose_contemporary","rus"
"","411","1960","2018-02-14T00:30:58+03:00","","Комитет пайки американского общества сварщиков - Руководство по пайке металлов","T:\ports\PortableApps\Calibre Portable\Calibre Library\1960\Komitiet paiki amierikanskogho obsh (411)\cover.jpg","","",""
"","412","1976","2018-02-14T00:31:01+03:00","","Петрунин И.Е., Маркова И.Ю., Екатова А.С. - Металловедение пайки","T:\ports\PortableApps\Calibre Portable\Calibre Library\1976\Pietrunin I.Ie., Markova I.Iu., Iek (412)\cover.jpg","","",""
"","413","1929","2018-02-14T00:31:04+03:00","","Евангулов М.Г. - Паяние и лужение для рабочих низшей квалификации","T:\ports\PortableApps\Calibre Portable\Calibre Library\1929\Ievanghulov M.G. - Paianiie i luzhi (413)\cover.jpg","","",""
"5-17-024531-9","414","Ричард Морган","2018-02-14T16:18:29+03:00","АСТ, Люкс","Видоизмененный углерод","T:\ports\PortableApps\Calibre Portable\Calibre Library\Richard Morghan\Vidoizmieniennyi ughlierod (414)\cover.jpg","Такеси Ковач","sf","rus"
"5-17-038735-0","415","Ричард Морган","2018-02-14T16:18:33+03:00","АСТ, АСТ Москва, Хранитель","Сломанные ангелы","T:\ports\PortableApps\Calibre Portable\Calibre Library\Richard Morghan\Slomannyie anghiely (415)\cover.jpg","Такеши Ковач","sf","rus"
"9780596554040","416","Kaehler, Adrian, Bradski, Gary & Adrian Kaehler","2018-02-19T22:13:54+03:00","O&#39;Reilly Media","Learning OpenCV","T:\ports\PortableApps\Calibre Portable\Calibre Library\Kaehler, Adrian, Bradski, Gary\Learning OpenCV (416)\cover.jpg","","COMPUTERS / Computer Vision & Pattern Recognition","eng"
"","417","Daniel Lélis Baggio & Shervin Emami & David Millán Escrivá & Khvedchenia Ievgen & Naureen Mahmood & Jason Saragih & Roy Shilkrot","2018-02-19T22:17:00+03:00","Packt Publishing","Mastering OpenCV 3 - Second Edition","T:\ports\PortableApps\Calibre Portable\Calibre Library\Daniel Lelis Baggio\Mastering OpenCV 3 - Second Edition (417)\cover.jpg","","","eng"
"","418","Неизвестный","2018-03-07T20:48:55+03:00","","clipcode-source-tour","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nieizviestnyi\clipcode-source-tour (418)\cover.jpg","","",""
"978-5-699-98701-6","419","Норман Дойдж","2018-03-07T20:50:46+03:00","Э","Мозг, исцеляющий себя. Реальные истории людей, которые победили болезни, преобразили свой мозг и обнаружили способности, о которых не подозревали","T:\ports\PortableApps\Calibre Portable\Calibre Library\Norman Doidzh\Mozgh, istsieliaiushchii siebia. Ri (419)\cover.jpg","Психология. Мозговой штурм","sci_biology, science","rus"
"","420","Александр Мень","2018-03-14T00:35:40+03:00","","История религии (Том 1)","","","religion_rel","rus"
"","421","Александр Мень","2018-03-14T00:35:41+03:00","","История религии (Том 2)","","","religion_rel","rus"
"","422","Александр Мень","2018-03-14T00:35:41+03:00","","История религии (Том 3)","","","religion_rel","rus"
"","423","Александр Мень","2018-03-14T00:35:41+03:00","","Сын человеческий, с илюстрациями","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr Mien'\Syn chieloviechieskii, s iliustrats (423)\cover.jpg","","religion_rel","rus"
"","424","Чарльз Диккенс","2018-03-19T12:12:52+03:00","© Издательство ЦК ЛКСМУ «Молодь»","Приключения Оливера Твиста","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Prikliuchieniia Oliviera Tvista (424)\cover.jpg","","prose_classic","rus"
"","425","Чарльз Диккенс","2018-03-19T12:14:29+03:00","","Посмертные записки Пиквикского клуба","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Posmiertnyie zapiski Pikvikskogho k (425)\cover.jpg","","prose_classic","rus"
"","426","Чарльз Диккенс","2018-03-19T12:15:23+03:00","","Жизнь и приключения Николаса Никльби","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Zhizn' i prikliuchieniia Nikolasa N (426)\cover.jpg","","prose_classic","rus"
"","427","Чарльз Диккенс","2018-03-19T12:16:03+03:00","","Жизнь Дэвида Копперфилда, рассказанная им самим. Книга 1","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Zhizn' Devida Koppierfilda, rasskaz (427)\cover.jpg","","prose_classic","rus"
